"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Description 2","Meta Description 2 Length","Meta Description 2 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","Canonical Link Element 2","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.how-ma.com/mansions/search/東京都/中野区","text/html; charset=utf-8","200","OK","Indexable","","東京都中野区のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","38","600","東京都中野区の中古マンションの2026年04月時点の売却相場や、直近3年の売却相場推移、近隣エリアの相場、売却実績、販売期間、物件流通量などのデータを幅広くまとめました。","85","1011","","0","0","","0","東京都中野区の2026年04月時点のマンション相場","25","東京都中野区の2026年4月時点マンション売却相場は7,640万円","33","東京都中野区のマンションの直近3年の売却相場推移","24","","","","https://www.how-ma.com/mansions/search/東京都/中野区","","","","","","","802974","93114","93114","35.670","","455","351","1.296","100.000","Very Easy","0.773","2","3","","9","7","0","2.950","55","52","0","2","1","0","","","","","a1c54a0a3e0d21eb89d0e4e9d2b1a08f","3.906","","","","","ja","1.1","","","","","","https://www.how-ma.com/mansions/search/%E6%9D%B1%E4%BA%AC%E9%83%BD/%E4%B8%AD%E9%87%8E%E5%8C%BA","2026-04-13 12:14:45"
"https://www.how-ma.com/market_price/stations/2101","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","1","1","0","0.420","0","0","0","0","0","0","","","","","","0.074","","https://www.how-ma.com/market_price/stations/1555","HTTP Redirect","","","1.1","","","","","","https://www.how-ma.com/market_price/stations/2101","2026-04-13 12:14:49"
"https://www.how-ma.com/_next/static/chunks/app/(public)/(top)/page-12c1e026c1297c8e.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.050","Wed, 01 Apr 2026 10:29:40 GMT","","","","","1.1","","","","","","https://www.how-ma.com/_next/static/chunks/app/(public)/(top)/page-12c1e026c1297c8e.js","2026-04-13 12:14:49"
"https://www.how-ma.com/market_price/stations/2104","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","1","1","0","0.420","0","0","0","0","0","0","","","","","","0.096","","https://www.how-ma.com/market_price/stations/1609","HTTP Redirect","","","1.1","","","","","","https://www.how-ma.com/market_price/stations/2104","2026-04-13 12:14:49"
"https://www.how-ma.com/market_price/stations/9534","text/html; charset=utf-8","200","OK","Indexable","","都島の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","41","643","","0","0","","0","0","","0","都島駅のマンション売却価格相場情報","17","都島駅の中古マンションの売却相場価格","18","今すぐあなたの不動産を査定する","15","","","","https://www.how-ma.com/market_price/stations/9534","","","","","","","98593","14593","14593","5.590","","474","222","2.135","100.000","Very Easy","6.321","2","2","","8","5","0","2.110","56","30","0","2","1","0","","","","","b28f11ef810e55b9020c7758750167f2","0.166","","","","","ja","1.1","","","","","","https://www.how-ma.com/market_price/stations/9534","2026-04-13 12:14:50"
"https://www.how-ma.com/users/ba_sign_up/standard","text/html; charset=utf-8","200","OK","Indexable","","【完全無料】不動産の査定額がネット上ですぐわかる","24","401","","0","0","","0","0","","0","高く売れる不動産会社を 一括査定とAI相場で比較","24","","0","","0","","","","https://www.how-ma.com/users/ba_sign_up/standard","","","","","","","27352","6919","6919","2.651","","6","4","1.500","100.000","Very Easy","0.247","2","2","","94","92","0","38.820","3","3","0","0","0","0","","","","","b6c10273890ac7a94020d9ec1ab4923f","0.041","","","","","ja","1.1","","","","","","https://www.how-ma.com/users/ba_sign_up/standard","2026-04-13 12:14:50"
"https://www.how-ma.com/market_price/stations/5853","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","3","3","0","1.270","0","0","0","0","0","0","","","","","","0.098","","https://www.how-ma.com/market_price/stations/5818","HTTP Redirect","","","1.1","","","","","","https://www.how-ma.com/market_price/stations/5853","2026-04-13 12:14:50"
"https://www.how-ma.com/_next/image?url=%2Fnext%2Ftop%2Fphoto_guide_3.jpg&w=3840&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","7895","7895","7895","3.024","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.063","","","","","","1.1","","","","","","https://www.how-ma.com/_next/image?url=%2Fnext%2Ftop%2Fphoto_guide_3.jpg&w=3840&q=75","2026-04-13 12:14:50"
"https://www.how-ma.com/mansions/search/東京都/杉並区","text/html; charset=utf-8","200","OK","Indexable","","東京都杉並区のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","38","600","東京都杉並区の中古マンションの2026年04月時点の売却相場や、直近3年の売却相場推移、近隣エリアの相場、売却実績、販売期間、物件流通量などのデータを幅広くまとめました。","85","1011","","0","0","","0","東京都杉並区の2026年04月時点のマンション相場","25","東京都杉並区の2026年4月時点マンション売却相場は6,495万円","33","東京都杉並区のマンションの直近3年の売却相場推移","24","","","","https://www.how-ma.com/mansions/search/東京都/杉並区","","","","","","","806137","92476","92476","35.426","","461","357","1.291","100.000","Very Easy","0.771","2","3","","7","5","0","2.110","61","58","0","2","1","0","","","","","354a87df318038578f1919fd653a4619","4.488","","","","","ja","1.1","","","","","","https://www.how-ma.com/mansions/search/%E6%9D%B1%E4%BA%AC%E9%83%BD/%E6%9D%89%E4%B8%A6%E5%8C%BA","2026-04-13 12:14:46"
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_nikkei.png&w=384&q=75","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","4761","4761","4761","1.824","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.043","","","","","","1.1","","","","","","https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_nikkei.png&w=384&q=75","2026-04-13 12:14:51"
"https://www.how-ma.com/_next/image?url=%2Fnext%2Ftop%2Fphoto_concierge_1.jpg&w=640&q=75","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","13042","13042","13042","4.996","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.092","","","","","","1.1","","","","","","https://www.how-ma.com/_next/image?url=%2Fnext%2Ftop%2Fphoto_concierge_1.jpg&w=640&q=75","2026-04-13 12:14:51"
"https://www.how-ma.com/market_price/stations/9097","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","3","3","0","1.270","0","0","0","0","0","0","","","","","","0.091","","https://www.how-ma.com/market_price/stations/9042","HTTP Redirect","","","1.1","","","","","","https://www.how-ma.com/market_price/stations/9097","2026-04-13 12:14:51"
"https://www.how-ma.com/mansions/search/千葉県/千葉市","text/html; charset=utf-8","200","OK","Indexable","","千葉県千葉市のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","38","600","千葉県千葉市の中古マンションの2026年04月時点の売却相場や、直近3年の売却相場推移、近隣エリアの相場、売却実績、販売期間、物件流通量などのデータを幅広くまとめました。","85","1011","","0","0","","0","千葉県千葉市の2026年04月時点のマンション相場","25","千葉県千葉市の2026年4月時点マンション売却相場は2,216万円","33","千葉県千葉市のマンションの直近3年の売却相場推移","24","","","","https://www.how-ma.com/mansions/search/千葉県/千葉市","","","","","","","845692","95562","95562","36.608","","495","401","1.234","100.000","Very Easy","0.745","2","3","","4","2","0","0.840","106","103","0","2","1","0","","","","","333d83b6d8c69fbaf4ad967021232195","8.931","","","","","ja","1.1","","","","","","https://www.how-ma.com/mansions/search/%E5%8D%83%E8%91%89%E7%9C%8C/%E5%8D%83%E8%91%89%E5%B8%82","2026-04-13 12:14:43"
"https://www.how-ma.com/market_price/stations/6023","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","4","4","0","1.690","0","0","0","0","0","0","","","","","","0.056","","https://www.how-ma.com/market_price/stations/2048","HTTP Redirect","","","1.1","","","","","","https://www.how-ma.com/market_price/stations/6023","2026-04-13 12:14:52"
"https://www.how-ma.com/market_price/stations/6142","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","3","3","0","1.270","0","0","0","0","0","0","","","","","","0.103","","https://www.how-ma.com/market_price/stations/1449","HTTP Redirect","","","1.1","","","","","","https://www.how-ma.com/market_price/stations/6142","2026-04-13 12:14:52"
"https://www.how-ma.com/_next/static/chunks/4814-e65c9c9b0acff539.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.045","Tue, 17 Mar 2026 18:44:41 GMT","","","","","1.1","","","","","","https://www.how-ma.com/_next/static/chunks/4814-e65c9c9b0acff539.js","2026-04-13 12:14:52"
"https://www.how-ma.com/next/top/train.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.055","Fri, 10 Apr 2026 06:42:53 GMT","","","","","1.1","","","","","","https://www.how-ma.com/next/top/train.svg","2026-04-13 12:14:52"
"https://www.how-ma.com/mansions/search/宮城県","text/html; charset=utf-8","200","OK","Indexable","","宮城県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","35","540","宮城県の中古マンションの2026年04月時点の売却相場や、直近3年の売却相場推移、近隣エリアの相場、売却実績、販売期間、物件流通量などのデータを幅広くまとめました。","82","969","","0","0","","0","宮城県の2026年04月時点のマンション相場","22","宮城県の2026年4月時点マンション売却相場は2,015万円","30","宮城県のマンションの直近3年の売却相場推移","21","","","","https://www.how-ma.com/mansions/search/宮城県","","","","","","","970667","106249","106249","40.702","","699","604","1.157","100.000","Very Easy","0.759","2","2","","8","7","0","2.950","249","246","0","2","1","0","","","","","70b89820233830ce7ff16455f7e07883","11.717","","","","","ja","1.1","","","","","","https://www.how-ma.com/mansions/search/%E5%AE%AE%E5%9F%8E%E7%9C%8C","2026-04-13 12:14:41"
"https://www.how-ma.com/mansions/search/東京都/品川区","text/html; charset=utf-8","200","OK","Indexable","","東京都品川区のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","38","600","東京都品川区の中古マンションの2026年04月時点の売却相場や、直近3年の売却相場推移、近隣エリアの相場、売却実績、販売期間、物件流通量などのデータを幅広くまとめました。","85","1011","","0","0","","0","東京都品川区の2026年04月時点のマンション相場","25","東京都品川区の2026年4月時点マンション売却相場は10,770万円","34","東京都品川区のマンションの直近3年の売却相場推移","24","","","","https://www.how-ma.com/mansions/search/東京都/品川区","","","","","","","845060","96212","96212","36.857","","489","385","1.270","100.000","Very Easy","0.756","2","3","","7","5","0","2.110","80","77","0","2","1","0","","","","","ad26f3e7dbf3e4fb6f81828082b25953","3.632","","","","","ja","1.1","","","","","","https://www.how-ma.com/mansions/search/%E6%9D%B1%E4%BA%AC%E9%83%BD/%E5%93%81%E5%B7%9D%E5%8C%BA","2026-04-13 12:14:50"
"https://www.how-ma.com/mansions/search/高知県","text/html; charset=utf-8","200","OK","Indexable","","高知県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","35","540","高知県の中古マンションの2026年04月時点の売却相場や、直近3年の売却相場推移、近隣エリアの相場、売却実績、販売期間、物件流通量などのデータを幅広くまとめました。","82","969","","0","0","","0","高知県の2026年04月時点のマンション相場","22","高知県の2026年4月時点マンション売却相場は1,735万円","30","高知県のマンションの直近3年の売却相場推移","21","","","","https://www.how-ma.com/mansions/search/高知県","","","","","","","904023","97829","97829","37.476","","685","590","1.161","100.000","Very Easy","0.795","2","2","","5","4","0","1.690","246","243","0","2","1","0","","","","","317f5f940e9f6bb2c1ec81a264c17dd0","12.218","","","","","ja","1.1","","","","","","https://www.how-ma.com/mansions/search/%E9%AB%98%E7%9F%A5%E7%9C%8C","2026-04-13 12:14:42"
"https://www.how-ma.com/_next/static/chunks/app/(public)/layout-27f0d1b3b7446faa.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.020","Fri, 20 Feb 2026 03:07:32 GMT","","","","","1.1","","","","","","https://www.how-ma.com/_next/static/chunks/app/(public)/layout-27f0d1b3b7446faa.js","2026-04-13 12:14:54"
"https://www.how-ma.com/mag/sell/8-things-you-should-never-do-when-selling-house","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","2025年11月更新｜家を高く売りたいなら絶対NG。やってはいけない10の行動と正しい対処法 | HowMaマガジン","58","858","家の売却で絶対にやってはいけないことと、その解決のポイントを8つ紹介します。失敗しない不動産売却の秘訣を把握して、少しでも早く高く売りましょう。","72","814","家の売却で絶対にやってはいけないことと、その解決のポイントを8つ紹介します。失敗しない不動産売却の秘訣を把握して、少しでも早く高く売りましょう。","72","814","","0","2025年11月更新｜家を高く売りたいなら絶対NG。やってはいけない10の行動と正しい対処法","46","不動産売却","5","市況","2","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://www.how-ma.com/mag/sell/8-things-you-should-never-do-when-selling-house/","https://www.how-ma.com/mag/sell/8-things-you-should-never-do-when-selling-house/","","","","","","153955","39394","39394","15.091","","776","523","1.484","100.000","Very Easy","13.128","2","2","","29","2","0","0.840","96","35","0","17","16","0","","","","","78c167270e1d08e28c25d4b768ee9ab5","0.777","Mon, 06 Apr 2026 07:23:24 GMT","","","","ja","1.1","","","","","","https://www.how-ma.com/mag/sell/8-things-you-should-never-do-when-selling-house","2026-04-13 12:14:54"
"https://www.how-ma.com/_next/static/chunks/4bd1b696-3227c761ab9a1725.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.022","Thu, 19 Mar 2026 16:26:31 GMT","","","","","1.1","","","","","","https://www.how-ma.com/_next/static/chunks/4bd1b696-3227c761ab9a1725.js","2026-04-13 12:14:55"
"https://www.how-ma.com/mansions/search/和歌山県","text/html; charset=utf-8","200","OK","Indexable","","和歌山県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","36","560","和歌山県の中古マンションの2026年04月時点の売却相場や、直近3年の売却相場推移、近隣エリアの相場、売却実績、販売期間、物件流通量などのデータを幅広くまとめました。","83","983","","0","0","","0","和歌山県の2026年04月時点のマンション相場","23","和歌山県の2026年4月時点マンション売却相場は767万円","29","和歌山県のマンションの直近3年の売却相場推移","22","","","","https://www.how-ma.com/mansions/search/和歌山県","","","","","","","949251","104462","104462","40.017","","633","539","1.174","100.000","Very Easy","0.735","2","2","","6","5","0","2.110","197","194","0","2","1","0","","","","","3a9154fe9465ea7cd00add480c708f0c","10.466","","","","","ja","1.1","","","","","","https://www.how-ma.com/mansions/search/%E5%92%8C%E6%AD%8C%E5%B1%B1%E7%9C%8C","2026-04-13 12:14:51"
"https://www.how-ma.com/mansions/search/東京都/江東区","text/html; charset=utf-8","200","OK","Indexable","","東京都江東区のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","38","600","東京都江東区の中古マンションの2026年04月時点の売却相場や、直近3年の売却相場推移、近隣エリアの相場、売却実績、販売期間、物件流通量などのデータを幅広くまとめました。","85","1011","","0","0","","0","東京都江東区の2026年04月時点のマンション相場","25","東京都江東区の2026年4月時点マンション売却相場は9,831万円","33","東京都江東区のマンションの直近3年の売却相場推移","24","","","","https://www.how-ma.com/mansions/search/東京都/江東区","","","","","","","817107","92512","92512","35.440","","477","374","1.275","100.000","Very Easy","0.774","2","3","","7","5","0","2.110","74","71","0","2","1","0","","","","","11c13b218dcd9e81be9b9d6cb0c8f60f","0.111","","","","","ja","1.1","","","","","","https://www.how-ma.com/mansions/search/%E6%9D%B1%E4%BA%AC%E9%83%BD/%E6%B1%9F%E6%9D%B1%E5%8C%BA","2026-04-13 12:15:02"
"https://www.how-ma.com/market_price/stations/8018","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","3","3","0","1.270","0","0","0","0","0","0","","","","","","0.094","","https://www.how-ma.com/market_price/stations/1421","HTTP Redirect","","","1.1","","","","","","https://www.how-ma.com/market_price/stations/8018","2026-04-13 12:15:02"
"https://www.how-ma.com/mansions/search/三重県","text/html; charset=utf-8","200","OK","Indexable","","三重県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","35","540","三重県の中古マンションの2026年04月時点の売却相場や、直近3年の売却相場推移、近隣エリアの相場、売却実績、販売期間、物件流通量などのデータを幅広くまとめました。","82","969","","0","0","","0","三重県の2026年04月時点のマンション相場","22","三重県の2026年4月時点マンション売却相場は1,305万円","30","三重県のマンションの直近3年の売却相場推移","21","","","","https://www.how-ma.com/mansions/search/三重県","","","","","","","1097560","114183","114183","43.741","","768","674","1.139","100.000","Very Easy","0.679","2","2","","9","8","0","3.380","320","316","0","2","1","0","","","","","e3f5be91283e0837c7a2114e9eb850c6","10.279","","","","","ja","1.1","","","","","","https://www.how-ma.com/mansions/search/%E4%B8%89%E9%87%8D%E7%9C%8C","2026-04-13 12:14:52"
"https://www.how-ma.com/market_price/stations/7960","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","3","3","0","1.270","0","0","0","0","0","0","","","","","","0.074","","https://www.how-ma.com/market_price/stations/6098","HTTP Redirect","","","1.1","","","","","","https://www.how-ma.com/market_price/stations/7960","2026-04-13 12:15:02"
"https://www.how-ma.com/market_price/stations/10558","text/html; charset=utf-8","200","OK","Indexable","","赤坂の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","41","643","","0","0","","0","0","","0","赤坂駅のマンション売却価格相場情報","17","赤坂駅の中古マンションの売却相場価格","18","今すぐあなたの不動産を査定する","15","","","","https://www.how-ma.com/market_price/stations/10558","","","","","","","96232","14028","14028","5.374","","460","221","2.081","100.000","Very Easy","6.342","2","2","","11","9","0","3.800","46","29","0","2","1","0","","","","","53ae4a28aa4a4b8c5e6364ef5d9db184","0.164","","","","","ja","1.1","","","","","","https://www.how-ma.com/market_price/stations/10558","2026-04-13 12:15:02"
"https://www.how-ma.com/mansions/search/埼玉県/さいたま市","text/html; charset=utf-8","200","OK","Indexable","","埼玉県さいたま市のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","40","621","埼玉県さいたま市の中古マンションの2026年04月時点の売却相場や、直近3年の売却相場推移、近隣エリアの相場、売却実績、販売期間、物件流通量などのデータを幅広くまとめました。","87","1025","","0","0","","0","埼玉県さいたま市の2026年04月時点のマンション相場","27","埼玉県さいたま市の2026年4月時点マンション売却相場は3,276万円","35","埼玉県さいたま市のマンションの直近3年の売却相場推移","26","","","","https://www.how-ma.com/mansions/search/埼玉県/さいたま市","","","","","","","852725","97401","97401","37.312","","500","406","1.232","100.000","Very Easy","0.749","2","3","","4","2","0","0.840","98","95","0","2","1","0","","","","","581ee891e67ef032215aaa234b0d1d7a","7.422","","","","","ja","1.1","","","","","","https://www.how-ma.com/mansions/search/%E5%9F%BC%E7%8E%89%E7%9C%8C/%E3%81%95%E3%81%84%E3%81%9F%E3%81%BE%E5%B8%82","2026-04-13 12:14:55"
"https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_meiwajisyo.png&w=256&q=75","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","1566","1566","1566","0.600","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.033","","","","","","1.1","","","","","","https://www.how-ma.com/_next/image?url=%2Fnext%2Flogo_meiwajisyo.png&w=256&q=75","2026-04-13 12:15:03"
"https://www.how-ma.com/mansions/search/山口県","text/html; charset=utf-8","200","OK","Indexable","","山口県のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","35","540","山口県の中古マンションの2026年04月時点の売却相場や、直近3年の売却相場推移、近隣エリアの相場、売却実績、販売期間、物件流通量などのデータを幅広くまとめました。","82","969","","0","0","","0","山口県の2026年04月時点のマンション相場","22","山口県の2026年4月時点マンション売却相場は1,394万円","30","山口県のマンションの直近3年の売却相場推移","21","","","","https://www.how-ma.com/mansions/search/山口県","","","","","","","985394","108044","108044","41.390","","639","545","1.172","100.000","Very Easy","0.687","2","2","","6","5","0","2.110","226","223","0","2","1","0","","","","","83771af28603d9900df822b5bbc7f6d3","9.156","","","","","ja","1.1","","","","","","https://www.how-ma.com/mansions/search/%E5%B1%B1%E5%8F%A3%E7%9C%8C","2026-04-13 12:14:54"
"https://www.how-ma.com/_next/image?url=%2Fnext%2Ftop%2Fphoto_concierge_2.png&w=1920&q=75","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","46046","46046","46046","17.639","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.024","","","","","","1.1","","","","","","https://www.how-ma.com/_next/image?url=%2Fnext%2Ftop%2Fphoto_concierge_2.png&w=1920&q=75","2026-04-13 12:15:04"
"https://www.how-ma.com/mansions/search/神奈川県/横浜市","text/html; charset=utf-8","200","OK","Indexable","","神奈川県横浜市のマンション査定・相場・販売事例 | 不動産AI査定のHowMa","39","620","神奈川県横浜市の中古マンションの2026年04月時点の売却相場や、直近3年の売却相場推移、近隣エリアの相場、売却実績、販売期間、物件流通量などのデータを幅広くまとめました。","86","1025","","0","0","","0","神奈川県横浜市の2026年04月時点のマンション相場","26","神奈川県横浜市の2026年4月時点マンション売却相場は3,455万円","34","神奈川県横浜市のマンションの直近3年の売却相場推移","25","","","","https://www.how-ma.com/mansions/search/神奈川県/横浜市","","","","","","","987422","108323","108323","41.496","","671","577","1.163","100.000","Very Easy","0.733","2","3","","5","3","0","1.270","243","240","0","2","1","0","","","","","8b5aa88893828bd0a13ad10e9aa12b99","11.464","","","","","ja","1.1","","","","","","https://www.how-ma.com/mansions/search/%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C/%E6%A8%AA%E6%B5%9C%E5%B8%82","2026-04-13 12:14:53"
"https://www.how-ma.com/market_price/stations/10559","text/html; charset=utf-8","200","OK","Indexable","","大濠公園の駅ごとのマンション売却相場・価格推移・将来性 | 不動産AI査定のHowMa","43","683","","0","0","","0","0","","0","大濠公園駅のマンション売却価格相場情報","19","大濠公園駅の中古マンションの売却相場価格","20","今すぐあなたの不動産を査定する","15","","","","https://www.how-ma.com/market_price/stations/10559","","","","","","","96044","13876","13876","5.316","","460","221","2.081","100.000","Very Easy","6.394","2","2","","10","7","0","2.950","46","28","0","2","1","0","","","","","797e3a58f08d25b30b402c803730b2cd","0.199","","","","","ja","1.1","","","","","","https://www.how-ma.com/market_price/stations/10559","2026-04-13 12:15:04"
"https://www.how-ma.com/market_price/stations/9581","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","3","3","0","1.270","0","0","0","0","0","0","","","","","","0.127","","https://www.how-ma.com/market_price/stations/9570","HTTP Redirect","","","1.1","","","","","","https://www.how-ma.com/market_price/stations/9581","2026-04-13 12:15:05"
"https://www.how-ma.com/_next/static/chunks/9240-364dd5492bee7d4d.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.040","Wed, 18 Mar 2026 05:01:34 GMT","","","","","1.1","","","","","","https://www.how-ma.com/_next/static/chunks/9240-364dd5492bee7d4d.js","2026-04-13 12:15:05"
"https://www.how-ma.com/market_price/stations/9583","text/html; charset=utf-8","302","Found","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","2","","3","3","0","1.270","0","0","0","0","0","0","","","","","","0.205","","https://www.how-ma.com/market_price/stations/7192","HTTP Redirect","","","1.1","","","","","","https://www.how-ma.com/market_price/stations/9583","2026-04-13 12:15:05"
"https://www.how-ma.com/mag/sell/sales-contract","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","2025年11月更新｜不動産の売買契約を理解しよう | HowMaマガジン｜家を売る、いつか売るに備えるWEBメディアです","61","926","不動産の売買契約書にどのような内容が記載されているのか、契約解約の条件や違約金など、重要な条項を中心に解説します。売却後の契約解除・トラブルを防ぐための注意点やワンポイントアドバイスも満載です。何が自分に有利・不利なのか、買主との最後の価格交渉する上で把握しておくべき内容なので、細かい部分も理解しましょう。","154","1844","","0","0","","0","2025年11月更新｜不動産の売買契約を理解しよう","25","不動産売却","5","市況","2","max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","https://www.how-ma.com/mag/sell/sales-contract/","https://www.how-ma.com/mag/sell/sales-contract/","","","","","","139081","36795","36795","14.095","","542","441","1.229","100.000","Very Easy","13.235","2","2","","24","2","0","0.840","82","32","0","5","5","0","","","","","f30a235eeaaf8ef009fa21e628b87f4b","0.708","Mon, 06 Apr 2026 07:23:25 GMT","","","","ja","1.1","","","","","","https://www.how-ma.com/mag/sell/sales-contract","2026-04-13 12:15:04"
